company_name,jd,job_tag,job_title,salary_currency,salary_length,salary_max,salary_min,skill_cata_tag,url
AccuHit 愛酷智能科技股份有限公司,1. 負責產品系統開發、前後端程式撰寫及維護。|||2. 網站的前後端及相關API 開發與串接並確保程式品質。|||3. 參與產品整體架構改進、性能優化和技術方案制定。|||4. 學習和研究新技術以滿足性能優化等需求。|||5. 後台系統開發與維護。|||6. 完成其他主管交辦事項。|||#投遞職缺請附上作品集或相關連結|||【必備條件】|||1. 熟悉 PHP、Javascript、HTML5、MySQL。|||2. 軟體版本管理經驗 （例如 Git，GitHub）。|||3. 熟悉 Laravel Framework。|||4. 具備專案設計、規畫、開發相關工作經驗。|||5. 相關工作經驗2年以上|||【加分條件】|||1. 具備提出開發時程預估(Plan)、規畫(Design)與建議回饋(Code Review)的能力尤佳。|||2. 有 PHP 作品，面談時可提供作品Demo。,軟體工程師,PHP Laravel 資深開發工程師,TWD,Monthly,85000.0,60000.0,"PHP,MySQL,JavaScript,jQuery,AJAX,HTML,Git,laravel,GitHub,Fluent in Chinese",https://meet.jobs/zh-TW/jobs/35528-php-laravel-%E8%B3%87%E6%B7%B1%E9%96%8B%E7%99%BC%E5%B7%A5%E7%A8%8B%E5%B8%AB
91APP,"【團隊任務與介紹】 91APP 為國內首家掛牌上櫃的原生 SaaS 軟體服務公司，提供「虛實融合(OMO)」新零售軟體雲服務，協助零售品牌快速切入電商市場。我們致力於協助品牌進行數位轉型，已成功協助諸多品牌完成新零售佈局，隨著互聯網快速演進發展，不少大型零售實體品牌面臨直接衝擊，數位轉型勢不可擋，迄今服務客戶累計破萬家，更涵蓋多家國內外大型品牌商家。|||架構設計部著眼於解決 91APP 長遠發展可能會遇到的技術瓶頸，因為面對的是較大的題目及挑戰，因此對成員的要求除了交付，更注重的是能用正確的方法解決問題，此角色的使命即為針對這些命題能設計出適合的解決方案。|||【實際接觸到的工作內容】|||1. 開發、維運上雲端 (AWS) 運行的共用服務。|||2. 與功能團隊 (Feature team) 共同協作，優化服務並解決團隊問題。|||【期望你具備的基本條件】|||1. 具備 2 年以上 C# 經驗且熟悉開發框架 (.NET framework 4.5 以上, .NET Core 3.1 以上)。|||2. 熟悉以下框架或套件的使用。|||- ASP.NET Core、ASP.NET (擇一)|||- ORM 相關：Entity Framework Core、Entity Framework 5、dapper (擇一)|||- DI 相關：Microsoft Extension Dependency Injection、Autofac、Unity (擇一)|||3. 至少應用過一種 RDBMS 或 NoSQL。 - MsSQL、PostgreSQL - MongoDB、DynamoDB、Redis|||4. 能夠撰寫單元測試 (MsTest、xUnit)。|||5. 開放的心胸、喜歡分享、樂於溝通、能以團隊為考量。|||【專屬於你的加分項目】|||1. 具備 DDD 相關設計開發經驗。|||2. 設計或開發過 Queue、Event Driven 相關系統。|||3. 容器化或 K8s 相關使用經驗。|||4. 曾經使用像是 AWS、GCP ... 等公有雲核心服務(EC2、RDS、S3、Lambda、SQS、CloudWatch…)。|||5. 持續且有組織的學習，例如寫技術 Blog 或者參與社群讀書會。|||【立即加入91APP的團隊文化】|||擁抱變化：體驗公司在快速發展下的變化，包括產品發展方向、組織調整，快速地進行自我調適。|||價值導向：從客戶、公司、團隊的角度去論述價值，用具體的行動創造商業影響，以終為始地推動產品發展。|||務實主義：開放地面對問題，從真實場景洞察與定義需求，鼓勵聚焦目標，解決真實的問題，共創更好的產品服務。|||╰ ★ 更多更精采的91APP ★ ╯╯|||公司產品介紹：|||【91APP 是什麼？我們的願景、產品和客戶成功價值】https://reurl.cc/bXdznr|||【新零售劇場：為什麼我們都在91APP?】https://reurl.cc/Ak9RNe|||【打造 OMO 虛實融合的核心】 https://www.91app.com/omo-power-circle/|||【91APP 跨境】https://www.91app.com/blog/cross-border-hkmkt|||團隊開發日常：|||【推一個!!91APPer~這就是RD啦_生活篇】 https://reurl.cc/E2a0qA|||【Backend RD 的日常】https://reurl.cc/9ZQmoX|||【91APP軟體開發之道】https://happylee.blog/91appway/|||【91APP TechDay 2020 技術論壇】https://reurl.cc/E2a58A|||更多影片連結：|||【雙11備戰全記錄】https://reurl.cc/a9XNyZ|||【雙11戰情之夜 - 獨家曝光】https://reurl.cc/bzyK6r|||【91APP面試分享】https://reurl.cc/pxZ444|||【客戶案例與新零售知識分享】 http://blog.91app.com",軟體工程師,【挑戰SaaS大型對外服務】軟體工程師 (架構部) / Software Engineer (Architecture Team),TWD,Annually,900000.0,1200.0,"AWS,.Net,asp.net core,SQL,Database,K8S,GCP",https://meet.jobs/zh-TW/jobs/39117-%E6%8C%91%E6%88%B0saas%E5%A4%A7%E5%9E%8B%E5%B0%8D%E5%A4%96%E6%9C%8D%E5%8B%99%E8%BB%9F%E9%AB%94%E5%B7%A5%E7%A8%8B%E5%B8%AB-%E6%9E%B6%E6%A7%8B%E9%83%A8-software-engineer-architecture-team
91APP,【團隊任務與介紹】|||91APP 為國內首家掛牌上櫃的原生 SaaS 軟體服務公司，提供「虛實融合(OMO)」新零售軟體雲服務，協助零售品牌快速切入電商市場。我們致力於協助品牌進行數位轉型，已成功協助諸多品牌完成新零售佈局，隨著互聯網快速演進發展，不少大型零售實體品牌面臨直接衝擊，數位轉型勢不可擋，迄今服務客戶累計破萬家，更涵蓋多家國內外大型品牌商家。|||與其它 DBA 及團隊合作，確保按照 SOP 的描述執行 Microsoft SQL Server (MSSQL) DB 相關任務。|||【實際接觸到的工作內容】|||1. 配合產品 Release，執行資料庫的物件變更或部署、進行 PR Review，確保 Database object 的效能。|||2. 管理、維護 DB 相關文件、權限、資源、Security Patch、備份 (以測試環境為主)。|||3. 提供 24*7 的 on call 支援，按照異常 SOP 進行故障排除和自動化解決重複出現的問題 (輪值)。|||4. 因應稽核要求，定期產出稽核相關記錄。|||【期望你具備的基本條件】|||1. 具備 1 年以上，在 SQL Server 環境中擔任 DB 管理員的經驗。|||2. 具備 2 年 SQL 開發經驗。|||3. 管理 SQL Server 2014、2016或以上的經驗。|||4. 使用 Windows Server的經驗，包括 Active Directory 和磁盤配置。|||5. AWS使用及管理經驗。|||【立即加入91APP的團隊文化】|||擁抱變化：體驗公司在快速發展下的變化，包括產品發展方向、組織調整，快速地進行自我調適。|||價值導向：從客戶、公司、團隊的角度去論述價值，用具體的行動創造商業影響，以終為始地推動產品發展。|||務實主義：開放地面對問題，從真實場景洞察與定義需求，鼓勵聚焦目標，解決真實的問題，共創更好的產品服務。|||╰╰ ★ 更多更精采的91APP ★ ╯╯|||公司產品介紹：|||【91APP 是什麼？我們的願景、產品和客戶成功價值】https://reurl.cc/bXdznr|||【新零售劇場：為什麼我們都在91APP?】https://reurl.cc/Ak9RNe|||【打造 OMO 虛實融合的核心】 https://www.91app.com/omo-power-circle/|||【91APP 跨境】https://www.91app.com/blog/cross-border-hkmkt|||團隊開發日常：|||【推一個!!91APPer~這就是RD啦_生活篇】 https://reurl.cc/E2a0qA|||【Backend RD 的日常】https://reurl.cc/9ZQmoX|||【91APP軟體開發之道】https://happylee.blog/91appway/|||【91APP TechDay 2020 技術論壇】https://reurl.cc/E2a58A|||更多影片連結：|||【雙11備戰全記錄】https://reurl.cc/a9XNyZ|||【雙11戰情之夜 - 獨家曝光】https://reurl.cc/bzyK6r|||【91APP面試分享】https://reurl.cc/pxZ444|||【客戶案例與新零售知識分享】 http://blog.91app.com,軟體工程師,資料庫管理師 / Database Administrator (DBA),TWD,Annually,800000.0,1200.0,"SQL,Database,AWS",https://meet.jobs/zh-TW/jobs/39286-%E8%B3%87%E6%96%99%E5%BA%AB%E7%AE%A1%E7%90%86%E5%B8%AB-database-administrator-dba
91APP,"【團隊任務與介紹】|||91APP 為國內首家掛牌上櫃的原生 SaaS 軟體服務公司，提供「虛實融合(OMO)」新零售軟體雲服務，協助零售品牌快速切入電商市場。我們致力於協助品牌進行數位轉型，已成功協助諸多品牌完成新零售佈局，隨著互聯網快速演進發展，不少大型零售實體品牌面臨直接衝擊，數位轉型勢不可擋，迄今服務客戶累計破萬家，更涵蓋多家國內外大型品牌商家。|||與其它 DBA 及團隊合作，確保按照 SOP 的描述執行 Microsoft SQL Server (MSSQL) DB 相關任務。|||【實際接觸到的工作內容】|||1. 配合產品 Release，執行資料庫的物件變更或部署、進行 PR Review，確保 Database object 的效能。|||2. 管理、維護 DB 相關文件、權限、資源、Security Patch、備份、索引重建/碎片整理和 DB 統計的維運排程。|||3. DB/Table/Index 設計、效能優化、建置及維護高可用性和 DR 服務 (SQL always-on, replication, cluster.. etc)。|||4. 提供 24*7 的 on call 支援，按照異常 SOP 進行故障排除和自動化解決重複出現的問題 (輪值)。|||5. 因應稽核要求，定期產出稽核相關記錄。|||【期望你具備的基本條件】|||1. 具備 3 年以上，在 SQL Server 環境中擔任 DB 管理員的經驗。|||2. 具備 3 年 SQL 開發經驗。|||3. 管理 SQL Server 2014、2016或以上的經驗。|||4. 使用 Windows Server的經驗，包括 Active Directory 和磁盤配置。|||5. AWS使用及管理經驗。|||【立即加入91APP的團隊文化】|||擁抱變化：體驗公司在快速發展下的變化，包括產品發展方向、組織調整，快速地進行自我調適。|||價值導向：從客戶、公司、團隊的角度去論述價值，用具體的行動創造商業影響，以終為始地推動產品發展。|||務實主義：開放地面對問題，從真實場景洞察與定義需求，鼓勵聚焦目標，解決真實的問題，共創更好的產品服務。|||╰╰ ★ 更多更精采的91APP ★ ╯╯|||公司產品介紹：|||【91APP 是什麼？我們的願景、產品和客戶成功價值】https://reurl.cc/bXdznr|||【新零售劇場：為什麼我們都在91APP?】https://reurl.cc/Ak9RNe|||【打造 OMO 虛實融合的核心】 https://www.91app.com/omo-power-circle/|||【91APP 跨境】https://www.91app.com/blog/cross-border-hkmkt|||團隊開發日常：|||【推一個!!91APPer~這就是RD啦_生活篇】 https://reurl.cc/E2a0qA|||【Backend RD 的日常】https://reurl.cc/9ZQmoX|||【91APP軟體開發之道】https://happylee.blog/91appway/|||【91APP TechDay 2020 技術論壇】https://reurl.cc/E2a58A|||更多影片連結：|||【雙11備戰全記錄】https://reurl.cc/a9XNyZ|||【雙11戰情之夜 - 獨家曝光】https://reurl.cc/bzyK6r|||【91APP面試分享】https://reurl.cc/pxZ444|||【客戶案例與新零售知識分享】 http://blog.91app.com",軟體工程師,資深資料庫管理師 / Senior Database Administrator (DBA),TWD,Annually,150000.0,120000.0,"SQL,AWS,Database,Active Directory",https://meet.jobs/zh-TW/jobs/39287-%E8%B3%87%E6%B7%B1%E8%B3%87%E6%96%99%E5%BA%AB%E7%AE%A1%E7%90%86%E5%B8%AB-senior-database-administrator-dba
91APP,"【團隊任務與介紹】|||91APP 為國內首家掛牌上櫃的原生 SaaS 軟體服務公司，提供「虛實融合(OMO)」新零售軟體雲服務，協助零售品牌快速切入電商市場。我們致力於協助品牌進行數位轉型，已成功協助諸多品牌完成新零售佈局，隨著互聯網快速演進發展，不少大型零售實體品牌面臨直接衝擊，數位轉型勢不可擋，迄今服務客戶累計破萬家，更涵蓋多家國內外大型品牌商家。|||後端工程師使用專業技術解決真實零售世界中遇到的各種棘手問題，致力於開發及設計多國市場的產品、處理瞬間大量的交易、巨量資料的處理與分析，並維持 24 小時服務不中斷的營運要求。使 91APP 成為新零售解決方案提供者，協助多家大型線上及實體零售品往新零售的方向發展。|||【具體工作內容】|||1. 進行需求分析、設計並提出解決方案，與團隊共同協作開發，維持每次交付時的程式碼的品質。|||2. 負責資料庫開發設計，並與資料庫管理師協作，改善資料庫存取效能。|||3. 負責日常維運、功能佈署及監控，提出改善效能的具體做法。|||4. 了解台灣目前中大型品牌零售業電子商務與實體門市的商業邏輯, 累積零售數位轉型的 Know How。|||5. 了解香港、馬來西亞等跨國市場在零售業解決方案上的應用, 拓展國際工作視野。|||【必要的技能】|||1. 具備 1 年以上的軟體開發經驗 (電子商務相關經驗優先)。|||2. 以技術語言和框架開發軟體系統的經驗 (.NET Core, .NET 6, C#, MVC, .NET Framework, T-SQL)，在開發過程中撰寫單元測試或整合測試，也歡迎技術轉換。|||3. 負責資料庫設計和維護，包括 Table Schema, Store Procedure。|||4. 能判斷產品實際解決的問題，具體分析成效、評估改善方向。|||5. 保持學習新知識的動力，以技術解決更高層級的任務及挑戰，快速適應變化。|||6. 能向他人清楚說明思考的內容，傾聽各角色的意見，具備同理心，喜歡團隊合作，遇到挫折能找出方法改善。""|||【加分的技能】|||1. 熟悉 AWS、GCP 或 Azure 等其中一項雲端平台，開發部署 Cloud Native 的經驗。|||2. 熟悉 K8S、Docker、Container 等容器化及微服務架構。|||3. 提昇團隊工作能力的經驗，曾經帶領他人應用新技術完成工作目標。|||4. 曾有資料庫效能優化的經驗。|||【立即加入91APP的團隊文化】|||擁抱變化：體驗公司在快速發展下的變化，包括產品發展方向、組織調整，快速地進行自我調適。|||價值導向：從客戶、公司、團隊的角度去論述價值，用具體的行動創造商業影響，以終為始地推動產品發展。|||務實主義：開放地面對問題，從真實場景洞察與定義需求，鼓勵聚焦目標，解決真實的問題，共創更好的產品服務。|||╰╰ ★ 更多更精采的91APP ★ ╯╯|||公司產品介紹：|||【91APP 是什麼？我們的願景、產品和客戶成功價值】https://reurl.cc/bXdznr|||【新零售劇場：為什麼我們都在91APP?】https://reurl.cc/Ak9RNe|||【打造 OMO 虛實融合的核心】 https://www.91app.com/omo-power-circle/|||【91APP 跨境】https://www.91app.com/blog/cross-border-hkmkt|||團隊開發日常：|||【推一個!!91APPer~這就是RD啦_生活篇】 https://reurl.cc/E2a0qA|||【Backend RD 的日常】https://reurl.cc/9ZQmoX|||【91APP軟體開發之道】https://happylee.blog/91appway/|||【91APP TechDay 2020 技術論壇】https://reurl.cc/E2a58A|||更多影片連結：|||【雙11備戰全記錄】https://reurl.cc/a9XNyZ|||【雙11戰情之夜 - 獨家曝光】https://reurl.cc/bzyK6r|||【91APP面試分享】https://reurl.cc/pxZ444|||【客戶案例與新零售知識分享】 http://blog.91app.com",軟體工程師,"【挑戰SaaS大流量服務】後端開發工程師 / Backend Engineer (.NET Core, .NET 6, C#, ASP.NET MVC)",TWD,Annually,900000.0,2000.0,"mvc,ASP.NET,C#,.Net core,Database,AWS,GCP,Azure",https://meet.jobs/zh-TW/jobs/27880-%E6%8C%91%E6%88%B0saas%E5%A4%A7%E6%B5%81%E9%87%8F%E6%9C%8D%E5%8B%99%E5%BE%8C%E7%AB%AF%E9%96%8B%E7%99%BC%E5%B7%A5%E7%A8%8B%E5%B8%AB-backend-engineer-net-core-net-6-c-aspnet-mvc
Aha,"We are a|||, founded by Stanford and MIT engineers from Silicon Valley. Our team has experience in entrepreneurship, finance, and consulting in NY, SF, and Chicago. We are incubating a product and looking to hire an all-star team that can grow the business. Joining this team will put you at the forefront of startup innovation. You will be able to scale a first in class product. Our team is made up of builders, and you should be no exception!|||As a senior full-stack web/app engineer, you need to be proficient in both front-end and back-end coding. You are also responsible for designing user interaction on websites, developing servers, and databases for website functionality and platforms.|||Flexible working hours. Normal hours are not required. Full remote. Performance-based. Based on KPI, we will decide on discretionary bonus, full-time (with insurance) offer, and terms.",軟體工程師,Senior Full-Stack Engineer (Remote),TWD,Annually,3000000.0,2000000.0,"javascript,node.js,react,MUI,Full Stack Development,Full-Stack Web Development,frontend,● In-depth knowledge of TypeScript, JavaScript, CSS, HTML and front-end languages.,back-end,back-end engineering,back-end development,front-end,Software Engineering,Back End Engineer,Front End Engineer,Engineering,PostgreSQL,Database Systems,Information Technology,Bachelor’s degree in Computer Science, Information Technology, or a similar field.,web framework,JavasSript frameworks",https://meet.jobs/zh-TW/jobs/29254-senior-full-stack-engineer-remote
91APP,"【團隊任務與介紹】|||91APP 為國內首家掛牌上櫃的原生 SaaS 軟體服務公司，提供「虛實融合(OMO)」新零售軟體雲服務，協助零售品牌快速切入電商市場。我們致力於協助品牌進行數位轉型，已成功協助諸多品牌完成新零售佈局，隨著互聯網快速演進發展，不少大型零售實體品牌面臨直接衝擊，數位轉型勢不可擋，迄今服務客戶累計破萬家，更涵蓋多家國內外大型品牌商家。|||架構設計部著眼於解決 91APP 長遠發展可能會遇到的技術瓶頸，因為面對的是較大的題目及挑戰，因此對成員的要求除了交付，更注重的是能用正確的方法解決問題，此角色的使命即為針對這些命題能設計出適合的解決方案。|||【實際接觸到的工作內容】|||1. 開發、維運上雲端 (AWS) 運行的共用服務。|||2. 與功能團隊 (Feature team) 共同協作，優化服務並解決團隊問題。|||【期望你具備的基本條件】|||1. 具備 2 年以上 C# 經驗且熟悉開發框架 (.NET framework 4.5 以上, .NET Core 3.1 以上)。|||2. 熟悉以下框架或套件的使用。|||- ASP.NET Core、ASP.NET (擇一)|||- ORM 相關：Entity Framework Core、Entity Framework 5、dapper (擇一)|||- DI 相關：Microsoft Extension Dependency Injection、Autofac、Unity (擇一)|||3. 至少應用過一種 RDBMS 或 NoSQL。|||- MsSQL、PostgreSQL|||- MongoDB、DynamoDB、Redis|||4. 能夠撰寫單元測試 (MsTest、xUnit)。|||5. 開放的心胸、喜歡分享、樂於溝通、能以團隊為考量。|||【專屬於你的加分項目】|||1. 具備 DDD 相關設計開發經驗。|||2. 設計或開發過 Queue、Event Driven 相關系統。|||3. 容器化或 K8s 相關使用經驗。|||4. 曾經使用像是 AWS、GCP ... 等公有雲核心服務(EC2、RDS、S3、Lambda、SQS、CloudWatch…)。|||5. 持續且有組織的學習，例如寫技術 Blog 或者參與社群讀書會。|||【立即加入91APP的團隊文化】|||擁抱變化：體驗公司在快速發展下的變化，包括產品發展方向、組織調整，快速地進行自我調適。|||價值導向：從客戶、公司、團隊的角度去論述價值，用具體的行動創造商業影響，以終為始地推動產品發展。|||務實主義：開放地面對問題，從真實場景洞察與定義需求，鼓勵聚焦目標，解決真實的問題，共創更好的產品服務。|||╰╰ ★ 更多更精采的91APP ★ ╯╯|||公司產品介紹：|||【91APP 是什麼？我們的願景、產品和客戶成功價值】https://reurl.cc/bXdznr|||【新零售劇場：為什麼我們都在91APP?】https://reurl.cc/Ak9RNe|||【打造 OMO 虛實融合的核心】 https://www.91app.com/omo-power-circle/|||【91APP 跨境】https://www.91app.com/blog/cross-border-hkmkt|||團隊開發日常：|||【推一個!!91APPer~這就是RD啦_生活篇】 https://reurl.cc/E2a0qA|||【Backend RD 的日常】https://reurl.cc/9ZQmoX|||【91APP軟體開發之道】https://happylee.blog/91appway/|||【91APP TechDay 2020 技術論壇】https://reurl.cc/E2a58A|||更多影片連結：|||【雙11備戰全記錄】https://reurl.cc/a9XNyZ|||【雙11戰情之夜 - 獨家曝光】https://reurl.cc/bzyK6r|||【91APP面試分享】https://reurl.cc/pxZ444|||【客戶案例與新零售知識分享】 http://blog.91app.com",軟體工程師,【挑戰SaaS大型對外服務】架構工程師 / Architect Engineer,TWD,Annually,800000.0,1500.0,"ASP.NET,C#,AWS,ORM,MySQL,DDD,K8S",https://meet.jobs/zh-TW/jobs/27881-%E6%8C%91%E6%88%B0saas%E5%A4%A7%E5%9E%8B%E5%B0%8D%E5%A4%96%E6%9C%8D%E5%8B%99%E6%9E%B6%E6%A7%8B%E5%B7%A5%E7%A8%8B%E5%B8%AB-architect-engineer
Aha,"We are a|||, founded by Stanford and MIT engineers from Silicon Valley. Our team has experience in entrepreneurship, finance, and consulting in NY, SF, and Chicago. We are incubating a product and looking to hire an all-star team that can grow the business. Joining this team will put you at the forefront of startup innovation. You will be able to scale a first in class product. Our team is made up of builders, and you should be no exception!|||As a senior back-end web/app engineer, you will focus on designing the flexible/scalable backend architecture, optimized for performance for future products.|||Flexible working hours. Normal hours are not required. Full remote. Performance-based. Based on KPI, we will decide on discretionary bonus, full-time (with insurance) offer, and terms.",軟體工程師,Senior Back-End engineer (Remote),TWD,Annually,3000000.0,2000000.0,"javascript,node.js,back-end,back-end engineering,back-end development,backend testing,backend developer,backend,backend development,engineer,software engineer,engineering,software engineering,SQL,AWS,web programming,a working knowledge of the web-based technology,web3,web application,Information Technology,Bachelor’s degree in Computer Science, Information Technology, or a similar field.,QC,PostgreSQL",https://meet.jobs/zh-TW/jobs/29253-senior-back-end-engineer-remote
Aha,"We are a|||, founded by Stanford and MIT engineers from Silicon Valley. Our team has experience in entrepreneurship, finance, and consulting in NY, SF, and Chicago. We are incubating a product and looking to hire an all-star team that can grow the business. Joining this team will put you at the forefront of startup innovation. You will be able to scale a first in class product. Our team is made up of builders, and you should be no exception!|||As a front-end web/app engineer, you are responsible for making the web app UI of each product, designing the API with mockups/use case/user journey/story provided by the designer and back-end engineers. You have to participate in APP web view development and also the campaigns and sales events development. You will also implement A/B testing and maintain the website for the company’s products.|||Flexible working hours. Normal hours are not required. Full remote. Performance-based. Based on KPI, we will decide on discretionary bonus, full-time (with insurance) offer, and terms.",軟體工程師,Senior Front-End Engineer (Remote),TWD,Annually,3000000.0,2000000.0,"HTML,JavaScript,CSS,HTML/CSS/Javascript/Django,Rails,PostgreSQL,MySQL,MongoDB,QUnit,Mocha,Jasmine,RSpec,Docker,K8S",https://meet.jobs/zh-TW/jobs/30349-senior-front-end-engineer-remote
盈通管理顧問有限公司,工程師崗位<<每月>>皆有績效，KPI最高為底薪的50%|||能力需求：|||1、3-5年以上iOS平台軟體開發經驗，具備良好的coding 規則。|||2、熟悉Swift語言且有良好的Objective-C基礎概念。|||3、熟悉coreAnimation，自定義各種動畫。|||4、紮實的iOS基礎，掌握AutoLayout，記憶體管理，thread管理，資料存取、runtime消息派發等技術。|||5、熟練使用UIKit元件與自定義。|||6、對模塊化，組件化，RAC函數式編程有開發者經驗優先。|||7、具備強烈的責任感和進取心，良好的團隊合作精神與協作溝通能力。|||8、有RxSwift-Moya-Promise Kit開發經驗者優先。|||9、有應用優化（性能、記憶體、網路、電量等）經驗者優先。|||工作內容：|||1、負責iOS客戶端的維護，產出高質量的代碼。|||2、根據產品需求，進行合理的功能設計、代碼編寫及自測。|||3、負責客戶端重點技術升級，針對現下新技術的應用,軟體工程師,iOS 資深工程師 / Senior iOS Developer 台北,TWD,Monthly,110000.0,70000.0,熟悉Swift語言且有良好的Objective-C基礎概念,https://meet.jobs/zh-TW/jobs/39641-ios-%E8%B3%87%E6%B7%B1%E5%B7%A5%E7%A8%8B%E5%B8%AB-senior-ios-developer-%E5%8F%B0%E5%8C%97
光速火箭有限公司,1. 有創業思維的工程師：能快速反應、快速實踐、快速嘗試|||2. 有產品思維的工程師：在方方面面能考慮到客戶怎麼使用，在沒有 UI 設計師的前提下就能先做出一個 70 分的功能|||3. 超越教條的工程師：經驗豐富到能超越框架、超越教條，掌握穠纖合度的軟體開發信仰|||1. 帶領 Ruby on Rails Full stack 團隊協作開發專案|||2. 跟 PO 討論開發需求＆建立穠纖合度的高速迭代的開發流程|||3. 適當導入工具協助開發效率|||4. 制定系統架構＆Code Review 等工作|||1. 一頁商店 (開店平台)|||2. 火箭快遞 (物流資訊平台)|||3. 公司內部流程平台 EIP 系統|||(我們會依照屬性將人配置在其中特定專案中，不會調來調去導致適應不良，請放心唷)|||如果你想更了解這家公司，未來的老闆是怎麼樣的人|||可以先去看看我們的頻道，老闆也是工程師轉職做電商|||可選擇高雄＆新北上班,軟體工程師,Senior Tech Lead for Ruby on Rails Team (1.5M-2.5M 年薪),TWD,Annually,2500000.0,1500000.0,"Ruby on Rails,MySQL,AWS Services,Scrum,Project Management,Webpack,OOP,SA",https://meet.jobs/zh-TW/jobs/39442-senior-tech-lead-for-ruby-on-rails-team-15m-25m-%E5%B9%B4%E8%96%AA
光速火箭有限公司,新功能開發,軟體工程師,[高雄市] Senior Ruby on Rails Developer (1.2M-1.8M / 年薪) 合作順利可轉 Remote,TWD,Annually,1800000.0,1200000.0,"Ruby on Rails,OOP,SA,System design,AWS,MySQL,Deployment,Memcached,Ubuntu",https://meet.jobs/zh-TW/jobs/39443-%E9%AB%98%E9%9B%84%E5%B8%82-senior-ruby-on-rails-developer-12m-18m-%E5%B9%B4%E8%96%AA-%E5%90%88%E4%BD%9C%E9%A0%86%E5%88%A9%E5%8F%AF%E8%BD%89-remote
沛思坦網路股份有限公司,"工作內容：|||1. Web Server/ Database等系統建置與維護。|||2. 配置和維護電腦、網路設施和電腦附屬硬體等設備。|||3. FireWall、VPN、CDN、DNS 及防毒軟體等相關系統建置維護。|||4. 基本資訊安全防護與檢測。|||5. 使用者電腦故障與問題排除。|||6. 其他主管交辦事項。|||徵才條件：|||• 熟悉 Linux Server (CentOS) 與 Windows Server。|||• 熟悉FireWall、VPN、CDN、DNS，Windows AD設定與維護。|||• 熟悉 Nginx 設定與架設。 • 熟悉雲端伺服器管理（AWS）|||• 熟悉配置和維護電腦、網路設施和電腦附屬硬體等設備。|||• 具備網路通訊與架構規劃能力。|||• 具備電腦問題故障排除能力。|||• 具備基本資安防護與檢測能力。|||• 具備解決問題的能力，及良好團隊合作與溝通。|||• 針對網路異常進行障礙排除和分析。|||• 能因應團隊技術導向學習新技術者。|||• 工作配合度佳者。|||• 基礎英文溝通能力 (全民英檢中級、多益720分以上或相關英文檢定成績證明)。|||• 無相關經驗者亦可應徵。|||加分條件|||• 熟 Docker、CI/CD 部屬能力者佳。|||• 熟單元測試，可自行撰寫測試程式者佳。|||JOB DESCRIPTION|||1. System establishment and maintenance such as Web Server/database.|||2. Configure and maintain computers, network facilities and computer-assisted hardware and other equipment.|||3. The establishment and maintenance of related systems such as firewall, VPN, CDN, DNS and anti-virus software.|||4. Basic information security protection and detection.|||5. The user's computer failure and troubleshooting.|||6. Other matters assigned by the supervisor.|||RECRUITMENT REQUIREMENTS|||• Familiar with Linux Server (CentOS) and Windows Server.|||• Familiar with FireWall, VPN, CDN, DNS, Windows AD setting and maintenance.|||• Familiar with Nginx setting and erection.|||• Familiar with cloud server management (AWS)|||• Familiar with the configuration and maintenance of computers, network facilities and computer accessory hardware and other equipment.|||• Possess network communication and architecture planning capabilities.|||• Ability to troubleshoot computer problems. • Possess basic information security protection and detection capabilities.|||• Have the ability to solve problems, and good teamwork and communication.|||• Troubleshoot and analyze network abnormalities.|||• Those who can learn new skills in accordance with the technical orientation of the team.|||• Those with good work coordination.|||• Basic English communication skills (Intermediate in the National English Test, TOEIC 550 points or more or relevant English test score certificate).|||• Candidates with no relative working experience is acceptable.|||OPTIONAL REQUIREMENTS (bonus)|||• Familiar with Docker, CI/CD subordinate ability is preferred.|||• Familiar with unit testing, those who can write test programs by themselves are preferred.",軟體工程師,【台中/台北/新竹】MIS工程師,TWD,Monthly,,40000.0,"Linux,VPN,CDN,DNS,Firewall,Nginx,AWS",https://meet.jobs/zh-TW/jobs/28267-%E5%8F%B0%E4%B8%AD%E5%8F%B0%E5%8C%97%E6%96%B0%E7%AB%B9mis%E5%B7%A5%E7%A8%8B%E5%B8%AB
